incident_name,incident_is_final,incident_date_last_update,incident_date_created,incident_administrative_unit,incident_administrative_unit_url,incident_county,incident_location,incident_acres_burned,incident_containment,incident_control,incident_cooperating_agencies,incident_longitude,incident_latitude,incident_type,incident_id,incident_url,incident_date_extinguished,incident_dateonly_extinguished,incident_dateonly_created,is_active,calfire_incident,notification_desired,elevation,slope,aspect,vegetation_type_code,previous_fire_count,wind_speed_current,rel_humidity_current,temperature_current,fuel_moisture_100hr_current,fuel_moisture_1000hr_current,wind_speed_1wk_avg,rel_humidity_1wk_avg,temperature_1wk_avg,fuel_moisture_1000hr_1wk_avg,fuel_moisture_100hr_1wk_avg,wind_speed_2wk_avg,rel_humidity_2wk_avg,temperature_2wk_avg,fuel_moisture_1000hr_2wk_avg,fuel_moisture_100hr_2wk_avg,wind_speed_4wk_avg,rel_humidity_4wk_avg,temperature_4wk_avg,fuel_moisture_1000hr_4wk_avg,fuel_moisture_100hr_4wk_avg
Sapphire Fire,Y,2025-05-14T22:04:13Z,2025-05-12T14:56:17Z,CAL FIRE San Bernardino Unit,,San Bernardino,4700 block of Sapphire Road in Chino Hills,10,100,,,-117.702445,33.954739,Wildfire,15127f35-1f17-42c2-8137-56ece7061ba0,https://www.fire.ca.gov/incidents/2025/5/12/sapphire-fire/,,,2025-05-12,N,true,false,250.31678771972656,7.026180613960942,341.46228277268995,,2,4.099999904632568,95.30000305175781,296.5,12.699999809265137,15.100000381469727,2.2874999046325684,89.2750015258789,298.9125061035156,16.162500381469727,16.274999618530273,2.680000066757202,91.40666961669922,295.90667724609375,15.793333053588867,16.406665802001953,2.8724138736724854,89.47930908203125,293.7413635253906,14.910345077514648,15.358620643615723
Robinson Fire,Y,2025-05-14T06:39:27Z,2025-05-13T13:48:24Z,CAL FIRE Madera-Mariposa-Merced Unit,,Merced,"Snelling Road & Robinson Road, South of Snelling",120,100,,,-120.44704,37.498636,Wildfire,d3ba42d8-d13d-4040-9edc-5c1f44522f44,https://www.fire.ca.gov/incidents/2025/5/13/robinson-fire/,2025-05-13T18:02:51Z,2025-05-13,2025-05-13,N,true,false,83.457275390625,6.2837548966942,285.905944078516,,,5.5,89.30000305175781,294.20001220703125,11.600000381469727,14.699999809265137,3.762500047683716,89.5,301.51251220703125,15.837499618530273,12.4375,4.233333587646484,93.1866683959961,300.7733459472656,16.52666664123535,13.833333015441895,4.013792991638184,94.9275894165039,298.2241516113281,17.248275756835938,14.831034660339355
Hansen Fire,Y,2025-05-14T06:46:31Z,2025-05-13T14:05:06Z,CAL FIRE Santa Clara Unit,,San Joaquin,"I 580 and Mountain House Parkway, east of Tracy",16,100,,,-121.53522,37.719785,Wildfire,805b2240-1e96-4920-8bea-b4ae44005640,https://www.fire.ca.gov/incidents/2025/5/13/hansen-fire/,2025-05-13T18:46:00Z,2025-05-13,2025-05-13,N,true,false,86.68028259277344,4.3265915144532405,95.92495648344313,,,4.099999904632568,71.19999694824219,296.70001220703125,9.800000190734863,12.600000381469727,3.112499952316284,78.0875015258789,301.2749938964844,13.225000381469727,10.5,3.5199999809265137,81.46666717529297,300.6600036621094,13.766666412353516,11.920000076293945,3.3689653873443604,84.46896362304688,298.1241455078125,14.089654922485352,12.575861930847168
L7a 2 Fire,Y,2025-05-14T06:39:52Z,2025-05-13T21:35:17Z,CAL FIRE Madera-Mariposa-Merced Unit,,Merced,"Robinson Road and Spring Road, south of Merced River",120,100,,,-120.445783,37.493638,Wildfire,a7e25ed4-93bb-423c-89cf-64b48afbd1e0,https://www.fire.ca.gov/incidents/2025/5/13/l7a-2-fire/,2025-05-13T21:56:00Z,2025-05-13,2025-05-13,N,true,false,93.23129272460938,5.0410717303125,64.80968416374697,,,5.5,89.30000305175781,294.20001220703125,11.600000381469727,14.699999809265137,3.825000047683716,85.55000305175781,301.4624938964844,15.375,11.712499618530273,4.28000020980835,90.11333465576172,300.7266845703125,16.100000381469727,13.25333309173584,4.068965435028076,92.71379089355469,298.1758728027344,16.84482765197754,14.341379165649414
Acres Fire,Y,2026-01-05T14:04:54Z,2025-05-14T14:06:12Z,CAL FIRE Madera-Mariposa-Merced Unit,,Madera,"Road 602 and Madera Canal, Madera",636,100,,Madera County Sheriff Office,-120.0170157,37.0815942,Wildfire,55621216-5ec5-430d-aff6-0f93b203fbfb,https://www.fire.ca.gov/incidents/2025/5/14/acres-fire/,2025-05-15T08:00:00Z,2025-05-15,2025-05-14,N,true,false,107.08341217041016,0.18162038042570425,186.38040300281543,,,3.299999952316284,84.19999694824219,299.1000061035156,10.699999809265137,12.600000381469727,3.0374999046325684,78.07499694824219,302.51251220703125,12.887499809265137,9.824999809265137,3.3266665935516357,81.2933349609375,301.6066589355469,13.5,11.020000457763672,3.0620689392089844,83.91034698486328,299.0793151855469,14.362069129943848,11.813793182373047
Duck Fire,Y,2025-05-15T16:27:33Z,2025-05-14T14:13:04Z,CAL FIRE Tuolumne-Calaveras Unit,,San Joaquin,"Near Highway 4, East of Farmington",68,100,,,-120.928401,37.944835,Wildfire,48f09db4-0701-48f1-88b5-12bcea02289e,https://www.fire.ca.gov/incidents/2025/5/14/duck-fire/,2025-05-14T18:00:00Z,2025-05-14,2025-05-14,N,true,false,46.17168045043945,0.3468806202910521,346.65522209181717,,,4.0,75.0999984741211,299.29998779296875,10.300000190734863,13.100000381469727,2.987499952316284,82.1624984741211,300.82501220703125,13.675000190734863,11.087499618530273,3.6666667461395264,85.97999572753906,300.6933288574219,14.180000305175781,12.266666412353516,3.4413793087005615,86.4586181640625,298.6000061035156,14.589654922485352,12.806896209716797
Toro Fire,Y,2025-05-15T16:25:39Z,2025-05-14T16:23:46Z,CAL FIRE Riverside Unit,,Riverside,"El Toro Road / Lindell Road, Goodhope",28,100,,,-117.345037,33.757845,Wildfire,f7e153f3-91da-4cc3-a33b-dd7783c36a02,https://www.fire.ca.gov/incidents/2025/5/14/toro-fire/,2025-05-15T08:45:00Z,2025-05-15,2025-05-14,N,true,false,650.2113037109375,4.1494005471586295,234.19633418620128,,1,3.200000047683716,92.30000305175781,295.0,13.300000190734863,14.699999809265137,2.887500047683716,78.7249984741211,300.5625,15.387499809265137,13.237500190734863,3.2333333492279053,85.43333435058594,295.8000183105469,15.15333366394043,14.833333015441895,3.3620688915252686,87.56552124023438,293.28277587890625,14.448275566101074,14.82758617401123
Globe Fire,Y,2025-05-16T12:03:23Z,2025-05-15T11:35:02Z,Space Launch Delta 30 Fire Department,,Santa Barbara,"Off Globe Road near Vandenberg Space Force Base, Santa Barbara",27,100,,,-120.593673,34.886238,Wildfire,0ae5bd29-1d0f-4a1e-b1cc-400386f7d1b8,https://www.fire.ca.gov/incidents/2025/5/15/globe-fire/,2025-05-15T16:07:49Z,2025-05-15,2025-05-15,N,false,false,465.0064392089844,18.876571242362953,212.49541122935926,,,5.900000095367432,98.30000305175781,292.70001220703125,14.899999618530273,14.800000190734863,5.675000190734863,91.5625,295.9624938964844,14.837499618530273,13.6875,5.400000095367432,91.75333404541016,293.9800109863281,15.073333740234375,14.206666946411133,5.0,89.21034240722656,292.6275939941406,15.131034851074219,14.131034851074219
Baxter Fire,Y,2025-05-16T22:04:23Z,2025-05-15T15:28:02Z,CAL FIRE Riverside Unit,,Riverside,"Avenida Manana / Running Rabbit Road, Murrieta",60,100,,,-117.149827,33.610162,Wildfire,68839891-cd6f-4a9a-9d7e-aef108232cf4,https://www.fire.ca.gov/incidents/2025/5/15/baxter-fire/,2025-05-16T22:04:19Z,2025-05-16,2025-05-15,N,true,false,448.1165466308594,8.974275999274248,175.53033824633133,,,2.799999952316284,100.0,298.70001220703125,13.800000190734863,13.699999809265137,2.9375,84.67500305175781,302.125,13.875,12.524999618530273,3.253333330154419,88.95999908447266,297.9866638183594,13.90666675567627,14.039999961853027,3.30344820022583,87.72068786621094,296.1000061035156,13.658620834350586,13.67931079864502
Acampo Fire,Y,2025-05-19T21:04:20Z,2025-05-15T14:54:25Z,CAL FIRE Tuolumne-Calaveras Unit,,San Joaquin,"Johnson / Brandt Road, Clements",22,100,,,-121.040983,38.148511,Wildfire,7704bb91-db3a-4a24-b125-1b0e689fca4e,https://www.fire.ca.gov/incidents/2025/5/15/acampo-fire/,2025-05-15T17:01:00Z,2025-05-15,2025-05-15,N,true,false,77.73208618164062,0.6549773037433365,41.230121928616775,,,3.0999999046325684,77.4000015258789,301.79998779296875,10.199999809265137,13.100000381469727,2.825000047683716,81.5875015258789,300.6875,13.675000190734863,11.087499618530273,3.379999876022339,86.086669921875,300.47332763671875,14.206666946411133,12.226666450500488,3.1379311084747314,86.51724243164062,298.5379333496094,14.772414207458496,12.844827651977539
White Fire,Y,2025-05-16T06:04:28Z,2025-05-15T14:35:14Z,CAL FIRE Madera-Mariposa-Merced Unit,,Merced,"Le Grande, Merced",23,100,,,-120.198126,37.244386,Wildfire,1d662ad8-9166-4cf7-a7ff-cc2e6f8d35f1,https://www.fire.ca.gov/incidents/2025/5/15/white-fire/,2025-05-16T06:04:22Z,2025-05-16,2025-05-15,N,true,false,89.87664031982422,0.1267774059643446,174.85899615637922,,,2.9000000953674316,74.69999694824219,301.6000061035156,10.199999809265137,13.0,3.0,79.76249694824219,301.4750061035156,13.5625,10.324999809265137,3.366666555404663,84.6199951171875,300.8999938964844,14.24666690826416,11.686666488647461,3.034482717514038,87.26206970214844,298.8930969238281,15.075861930847168,12.627586364746094
Washoe Fire,Y,2025-05-16T22:04:40Z,2025-05-16T12:36:53Z,CAL FIRE Fresno-Kings Unit,,Fresno,"South Washoe Ave and West Lincoln Ave, Mendota",25,100,,,-120.460299,36.652363,Wildfire,d70f377b-58e9-419a-bf5b-00117e270fac,https://www.fire.ca.gov/incidents/2025/5/16/washoe-fire/,2025-05-16T22:04:37Z,2025-05-16,2025-05-16,N,true,false,78.55895233154297,0.046213466844240034,90.0263193407974,,,4.0,58.29999923706055,303.6000061035156,7.699999809265137,10.0,3.950000047683716,66.63749694824219,302.23748779296875,10.324999809265137,7.987500190734863,4.193333148956299,71.11333465576172,301.8800048828125,10.853333473205566,8.933333396911621,3.8172414302825928,73.6689682006836,299.9827575683594,11.389655113220215,9.568965911865234
Academy Fire,Y,2025-05-18T22:01:44Z,2025-05-16T14:58:54Z,San Diego Fire-Rescue Department,,San Diego,"Academy Road / San Pasqual Valley Road, San Pasqual Valley",49,100,,,-116.9455267,33.0859909,Wildfire,d868ae36-7e0e-4d19-a189-ad934b180a95,https://www.fire.ca.gov/incidents/2025/5/16/academy-fire/,,,2025-05-16,N,false,false,155.09841918945312,15.811674932746223,255.93491029939545,,1,3.4000000953674316,100.0,296.6000061035156,16.0,16.700000762939453,2.9000000953674316,87.3375015258789,299.2749938964844,16.524999618530273,14.0,3.073333263397217,91.21333312988281,295.76666259765625,16.940000534057617,16.30666732788086,3.04137921333313,93.6413803100586,294.08966064453125,16.651723861694336,16.5
Kahlon Fire,Y,2025-05-18T22:03:44Z,2025-05-17T07:49:33Z,CAL FIRE Madera-Mariposa-Merced Unit,,Merced,East Sandy Mush Rd and South Vista Avenue Le Grand,19,100,,,-120.333898,37.187714,Wildfire,b85fdc63-f8c9-4746-8091-f0e459a2e6cc,https://www.fire.ca.gov/incidents/2025/5/17/kahlon-fire/,,,2025-05-17,N,true,false,65.37445831298828,0.16018078550572032,272.711830008877,,,5.400000095367432,88.0999984741211,298.3999938964844,10.199999809265137,12.899999618530273,3.8125,80.05000305175781,300.42498779296875,13.412500381469727,10.149999618530273,3.8933334350585938,83.99333190917969,301.0799865722656,14.15333366394043,11.373332977294922,3.3931033611297607,87.62068939208984,299.63104248046875,15.027585983276367,12.524137496948242
Nella Fire,Y,2026-01-05T14:02:38Z,2025-05-17T12:03:21Z,CAL FIRE Madera-Mariposa-Merced Unit,,Merced,I-5 and Hwy 152 Santa Nella,535,100,,,-120.9680028,37.0462978,Wildfire,c6b55ce4-48c8-4027-978b-b880b4dfd5b5,https://www.fire.ca.gov/incidents/2025/5/17/nella-fire/,2025-05-17T08:00:00Z,2025-05-17,2025-05-17,N,true,false,78.43785095214844,2.5203930044481537,86.02914222721743,,,6.099999904632568,85.19999694824219,295.8999938964844,10.0,11.699999809265137,3.7125000953674316,79.05000305175781,300.29998779296875,12.600000381469727,9.899999618530273,3.680000066757202,81.13333129882812,300.8399963378906,13.25333309173584,10.960000038146973,3.306896448135376,84.73448181152344,299.2137756347656,13.896552085876465,11.972414016723633
Idria Fire,Y,2026-01-05T14:03:33Z,2025-05-17T13:03:19Z,CAL FIRE San Benito-Monterey Unit,,San Benito,"New Idria Road, South of Panoche Valley, Paicines",330,100,,,-120.835667,36.543667,Wildfire,1191b16b-f398-4545-9827-674ed99b1f05,https://www.fire.ca.gov/incidents/2025/5/17/idria-fire/,2025-05-19T08:00:00Z,2025-05-19,2025-05-17,N,true,false,437.38104248046875,6.665587455180802,86.40748017671245,,,6.599999904632568,87.30000305175781,292.79998779296875,10.0,11.199999809265137,4.112500190734863,73.4749984741211,296.9375,11.524999618530273,9.112500190734863,4.0,72.94000244140625,297.4599914550781,12.15333366394043,9.866666793823242,3.6068966388702393,75.97586059570312,295.93792724609375,12.710345268249512,10.865517616271973
12th St / B St Fire,Y,2025-05-18T21:59:24Z,2025-05-17T21:16:20Z,Orange Cove Fire Protection District,,Fresno,"12th St and B St., Orange Cove",10,100,,,-119.320298,36.630347,Wildfire,6e547ca0-c187-4a01-9ec8-4104fdd45566,https://www.fire.ca.gov/incidents/2025/5/17/12th-st-b-st-fire/,,,2025-05-17,N,false,false,128.93673706054688,0.25541897630184984,122.83518044066246,,,4.300000190734863,78.5999984741211,298.5,9.100000381469727,11.399999618530273,2.5250000953674316,73.4625015258789,301.2875061035156,11.875,8.949999809265137,2.513333320617676,75.06666564941406,301.2466735839844,12.600000381469727,9.99333381652832,2.2586207389831543,79.08965301513672,299.7620544433594,13.296551704406738,11.072413444519043
Jacobs Fire,Y,2025-05-18T22:02:28Z,2025-05-17T21:06:13Z,Orange Cove Fire Protection District,,Fresno,Clayton Ave and South Jacobs Ave in Orange Cove,15,100,,,-119.313661,36.639031,Wildfire,35d0844e-0ceb-420f-b267-ab22d3afb4df,https://www.fire.ca.gov/incidents/2025/5/17/jacobs-fire/,,,2025-05-17,N,false,false,132.47035217285156,1.562977305378179,224.44987616120744,,,4.300000190734863,78.5999984741211,298.5,9.100000381469727,11.399999618530273,2.5250000953674316,73.4625015258789,301.2875061035156,11.875,8.949999809265137,2.513333320617676,75.06666564941406,301.2466735839844,12.600000381469727,9.99333381652832,2.2586207389831543,79.08965301513672,299.7620544433594,13.296551704406738,11.072413444519043
Adams Fire,Y,2025-05-18T21:59:50Z,2025-05-17T23:42:45Z,Orange Cove Fire Protection District,,Fresno,Adams Ave and 10th St in Orange Cove,30,100,,,-119.317698,36.631825,Wildfire,a6ce84c1-8ced-46b6-a5a1-501b7890dff6,https://www.fire.ca.gov/incidents/2025/5/17/adams-fire/,,,2025-05-17,N,false,false,129.95213317871094,0.30805693097159154,242.9561722091755,,,4.300000190734863,78.5999984741211,298.5,9.100000381469727,11.399999618530273,2.5250000953674316,73.4625015258789,301.2875061035156,11.875,8.949999809265137,2.513333320617676,75.06666564941406,301.2466735839844,12.600000381469727,9.99333381652832,2.2586207389831543,79.08965301513672,299.7620544433594,13.296551704406738,11.072413444519043
Grange Fire,Y,2025-05-18T22:00:24Z,2025-05-18T08:58:06Z,CAL FIRE Tuolumne-Calaveras Unit,,Stanislaus,"Highway 132 and Old La Grange Rd. , La Grange",30,100,,,-120.4395747,37.6693899,Wildfire,70033b2a-f28f-4545-b1a4-fd29950a3c9d,https://www.fire.ca.gov/incidents/2025/5/18/grange-fire/,2025-05-18T14:42:33Z,2025-05-18,2025-05-18,N,true,false,144.49595642089844,18.17447410278442,114.85158033247521,,,6.699999809265137,80.30000305175781,299.3999938964844,10.199999809265137,12.699999809265137,4.912499904632568,77.82499694824219,297.7124938964844,12.850000381469727,10.037500381469727,4.613333225250244,77.2066650390625,299.7799987792969,13.506667137145996,10.566666603088379,4.127586364746094,82.30000305175781,297.8310241699219,14.427586555480957,11.94137954711914
Sunset Fire,Y,2025-05-21T13:28:06Z,2025-05-18T13:43:22Z,CAL FIRE Nevada-Yuba-Placer Unit,,Placer,"Sunset Blvd., West cross of Fiddyment Road, Lincoln",65,100,,,-121.349272,38.824583,Wildfire,481e4ea4-bbed-4ac9-8d4d-a09787de9d08,https://www.fire.ca.gov/incidents/2025/5/18/sunset-fire/,2025-05-19T16:21:00Z,2025-05-19,2025-05-18,N,true,false,33.17462921142578,0.09751877567189558,263.34654600286683,,,3.9000000953674316,75.30000305175781,301.0,9.699999809265137,12.100000381469727,3.3125,73.375,299.625,12.5625,9.625,3.1133334636688232,73.12666320800781,301.6933288574219,13.180000305175781,10.026666641235352,2.8275861740112305,79.78276062011719,299.7758483886719,14.203448295593262,11.706896781921387
Corn Fire,Y,2025-05-20T13:19:42Z,2025-05-18T13:47:18Z,CAL FIRE Fresno-Kings Unit,,Fresno,Cornflower Lane east of Squaw Valley Road in Yokuts Valley,26,100,,,-119.14466,36.661361,Wildfire,9666b843-8126-4a70-a753-93711f782529,https://www.fire.ca.gov/incidents/2025/5/18/corn-fire/,2025-05-19T13:00:00Z,2025-05-19,2025-05-18,N,true,false,627.8076171875,3.563934624476426,121.80096158386884,,,4.199999809265137,72.4000015258789,296.20001220703125,9.300000190734863,11.399999618530273,3.237499952316284,68.2874984741211,295.86248779296875,11.787500381469727,8.899999618530273,2.746666669845581,63.599998474121094,297.4599914550781,12.546667098999023,9.293333053588867,2.427586078643799,68.79655456542969,295.4965515136719,13.455172538757324,10.841379165649414
Panoche Fire,Y,2025-05-19T15:26:30Z,2025-05-18T14:48:51Z,CAL FIRE Fresno-Kings Unit,,Fresno,"West Ponoche Road near I-5, Chaney Ranch",27,100,,,-120.624598,36.63874,Wildfire,d11d8cdb-f0c4-487b-8a1d-bf9e0a64b355,https://www.fire.ca.gov/incidents/2025/5/18/panoche-fire/,2025-05-18T15:42:00Z,2025-05-18,2025-05-18,N,true,false,146.48519897460938,0.42863177447399714,58.28042425804425,,,6.599999904632568,70.9000015258789,300.20001220703125,8.100000381469727,9.300000190734863,5.524999618530273,70.3499984741211,298.88751220703125,9.537500381469727,8.112500190734863,4.553333282470703,65.54666900634766,300.5133361816406,9.926666259765625,8.206666946411133,4.158620834350586,68.92069244384766,298.9206848144531,10.489655494689941,8.879310607910156
Democrat Fire,Y,2026-01-06T10:42:35Z,2025-05-18T15:39:17Z,"Sequoia National Forest, Kern County Fire Department, &  Bureau of Land Management Fire",,Kern,"Highway 178 near of Upper Richbar Picnic Area, Sequoia National Forest",895,100,,,-118.7094208,35.479027,Wildfire,b0eaba5c-1bf5-4123-aa6e-26c212bd596e,https://www.fire.ca.gov/incidents/2025/5/18/democrat-fire/,2025-05-26T07:30:57Z,2025-05-26,2025-05-18,N,false,false,477.8074951171875,40.356156606631494,247.8704078035563,,2,4.5,67.19999694824219,295.0,7.599999904632568,8.699999809265137,4.025000095367432,58.224998474121094,296.5874938964844,8.912500381469727,6.962500095367432,3.2866666316986084,56.28666687011719,298.2933349609375,9.453332901000977,7.6533331871032715,3.186206817626953,60.61724090576172,296.6138000488281,9.927586555480957,8.39310359954834
Walnut Fire,Y,2025-05-20T13:37:22Z,2025-05-18T15:35:50Z,CAL FIRE Santa Clara Unit,,Contra Costa,"Walnut Boulevard near Camino Diablo, Brentwood",51,100,,,-121.69861,37.874694,Wildfire,be3d405d-c19a-4c9e-9f17-5284a710d9d8,https://www.fire.ca.gov/incidents/2025/5/18/walnut-fire/,2025-05-18T16:35:00Z,2025-05-18,2025-05-18,N,true,false,43.14781188964844,1.2129347678029063,95.36187456401002,,,4.800000190734863,66.69999694824219,301.29998779296875,9.5,11.899999618530273,4.375,76.6624984741211,299.5625,12.8125,10.287500381469727,3.866666793823242,77.83333587646484,301.3599853515625,13.319999694824219,10.873332977294922,3.568965435028076,84.85172271728516,299.52069091796875,14.024137496948242,12.510344505310059
Gunsmoke Fire,Y,2025-05-20T13:19:00Z,2025-05-18T17:26:19Z,CAL FIRE Tehama-Glenn Unit,,Tehama,"Pettyjohn Road near Pope Drive, Red Bluff",10,100,,,-122.5868,40.1624,Wildfire,e291bb03-c0ad-411c-b616-4327c9032095,https://www.fire.ca.gov/incidents/2025/5/18/gunsmoke-fire/,2025-05-19T16:30:00Z,2025-05-19,2025-05-18,N,true,false,325.7195129394531,16.776614189066905,226.0332728504299,,,4.400000095367432,63.5,298.8999938964844,9.399999618530273,13.5,3.5999999046325684,76.63749694824219,296.8374938964844,14.199999809265137,11.862500190734863,3.2200000286102295,74.92666625976562,298.6666564941406,14.266666412353516,11.206666946411133,2.8172414302825928,80.95172119140625,297.17242431640625,15.131034851074219,12.358620643615723
Jaw Fire,Y,2026-01-06T10:43:58Z,2025-05-19T14:23:58Z,Kern County Fire & Bureau of Land Management,,Kern,Kelso Valley Road & Jawbone Canyon Road,4327,100,,,-118.2225,35.3158,Wildfire,ab3eab9f-862e-47f1-803a-243507ea128c,https://www.fire.ca.gov/incidents/2025/5/19/jaw-fire/,2025-05-31T08:00:00Z,2025-05-31,2025-05-19,N,false,false,1184.9249267578125,14.740208513459798,136.89120254449892,,,4.599999904632568,58.79999923706055,294.79998779296875,9.5,10.699999809265137,6.324999809265137,73.8499984741211,291.0874938964844,10.949999809265137,9.574999809265137,4.699999809265137,67.94667053222656,293.913330078125,11.420000076293945,10.100000381469727,4.741379261016846,71.59654998779297,292.1000061035156,11.258620262145996,10.56551742553711
Spring Fire,Y,2025-11-05T08:21:36Z,2025-05-19T20:59:07Z,"CAL FIRE Siskiyou Unit and Mt. Shasta City Fire Department
",,Siskiyou,Spring Hill Mount Shasta City ,12,100,,,-122.32687,41.33512,Wildfire,7660065b-dc72-49fa-a5d4-c25f29f5f12d,https://www.fire.ca.gov/incidents/2025/5/19/spring-fire/,2025-05-20T04:30:00Z,2025-05-20,2025-05-19,N,false,false,1305.342529296875,6.307337541832276,359.8260641860644,,,2.200000047683716,93.9000015258789,293.6000061035156,13.100000381469727,14.100000381469727,3.700000047683716,91.42500305175781,287.8500061035156,15.475000381469727,15.162500381469727,3.7866666316986084,80.82666778564453,290.7799987792969,14.766666412353516,12.826666831970215,3.6413793563842773,80.6137924194336,289.8586120605469,15.175862312316895,12.555171966552734
Phillips Fire,Y,2025-05-20T20:26:26Z,2025-05-20T06:58:47Z,CAL FIRE Madera-Mariposa-Merced Unit,,Merced,"Ward Road and Phillips Road, Southeast of Los Banos",20,100,,,-120.818154,37.03473,Wildfire,e3bc74fc-b0a6-4580-9a6e-4988f3e15376,https://www.fire.ca.gov/incidents/2025/5/20/phillips-fire/,,,2025-05-20,N,true,false,35.83799743652344,1.065636029278162,90.0,,,4.5,79.4000015258789,304.8999938964844,9.300000190734863,11.899999618530273,4.462500095367432,79.0,301.4125061035156,12.425000190734863,10.024999618530273,3.81333327293396,80.5,302.49334716796875,12.946666717529297,10.386666297912598,3.5965516567230225,85.9275894165039,300.14483642578125,13.734482765197754,11.868965148925781
Cunningham Fire,Y,2025-05-21T06:21:19Z,2025-05-20T11:34:05Z,CAL FIRE Madera-Mariposa-Merced Unit,,Merced,North Cunningham Road and Bear Creek,201,100,,,-120.25151,37.344921,Wildfire,741b7993-0acd-4942-8bd2-7e6984bc48f6,https://www.fire.ca.gov/incidents/2025/5/20/cunningham-fire/,2025-05-20T12:52:00Z,2025-05-20,2025-05-20,N,true,false,97.91493225097656,0.6883172000543079,215.86115651034936,,,4.599999904632568,81.0999984741211,303.3999938964844,9.300000190734863,11.899999618530273,4.487500190734863,76.5250015258789,300.20001220703125,12.5,9.800000190734863,3.806666612625122,76.58000183105469,301.3800048828125,13.113333702087402,10.019999504089355,3.5620689392089844,83.14482879638672,299.31378173828125,14.193103790283203,11.831034660339355
Crossing Fire,Y,2025-05-22T21:59:06Z,2025-05-20T14:07:56Z,CAL FIRE Riverside Unit,,Riverside,"Lower Ranch Road and Petes Crossing, near Agua",126,100,,"City of Corona FD, City of Hemet FD, Ontario FD, Riverside City FD",-116.8260846,33.466549,Wildfire,5ab32f4d-a6a0-4e9f-9689-f55b7a2c03cf,https://www.fire.ca.gov/incidents/2025/5/20/crossing-fire/,2025-05-21T16:47:00Z,2025-05-21,2025-05-20,N,true,false,806.6016235351562,8.934721255159653,28.052383867872496,,,2.200000047683716,46.400001525878906,303.70001220703125,9.899999618530273,12.5,3.549999952316284,82.69999694824219,296.95001220703125,12.949999809265137,12.087499618530273,3.0933332443237305,79.05999755859375,299.0400085449219,13.306666374206543,12.386667251586914,3.427586078643799,84.93103790283203,295.779296875,13.027585983276367,13.013792991638184
Sargent Fire,Y,2025-05-20T20:33:37Z,2025-05-20T12:07:51Z,CAL FIRE San Benito-Monterey Unit,,Monterey,"Near Highway 101 and Sargents Road, San Ardo",13,100,,,-120.859456,35.952527,Wildfire,45da254c-b880-463d-b7c0-8b3daa08d8a0,https://www.fire.ca.gov/incidents/2025/5/20/sargent-fire/,2025-05-20T13:00:00Z,2025-05-20,2025-05-20,N,true,false,154.6608428955078,0.98056046869926,217.51023840727407,,,4.5,91.5,303.8999938964844,11.5,13.600000381469727,4.025000095367432,90.3375015258789,299.5375061035156,14.050000190734863,12.050000190734863,3.553333282470703,88.87333679199219,300.9800109863281,14.566666603088379,12.140000343322754,3.506896495819092,92.59310150146484,297.9965515136719,15.32758617401123,13.67241382598877
Mission Fire,Y,2025-05-21T06:23:06Z,2025-05-20T14:44:12Z,CAL FIRE Madera-Mariposa-Merced Unit,,Merced,"Mission Ave and Henry Street, Southwest of the City of Merced",54,100,,,-120.451639,37.27341,Wildfire,5d4edc6a-7049-47c8-b977-11faf06889a1,https://www.fire.ca.gov/incidents/2025/5/20/mission-fire/,2025-05-20T18:06:00Z,2025-05-20,2025-05-20,N,true,false,52.690330505371094,0.11322676729991618,221.55194674278678,,,5.400000095367432,76.5,304.1000061035156,9.100000381469727,12.199999809265137,5.412499904632568,80.9000015258789,301.1499938964844,13.337499618530273,10.387499809265137,4.5333333015441895,82.08000183105469,302.2933349609375,14.006667137145996,10.806666374206543,4.203448295593262,88.4862060546875,300.137939453125,15.068965911865234,12.696551322937012
Auburn Fire,Y,2025-05-22T08:27:48Z,2025-05-20T17:19:00Z,CAL FIRE San Bernardino Unit,,San Bernardino,"Auburn Avenue and Richardson Road, Adelanto",54,100,,,-117.465727,34.590737,Wildfire,a92539ed-ed8f-4143-9f1a-2fb40672d144,https://www.fire.ca.gov/incidents/2025/5/20/auburn-fire/,2025-05-20T19:00:00Z,2025-05-20,2025-05-20,N,true,false,869.4483032226562,0.5340964815106924,359.90041490447953,,,3.5,49.099998474121094,305.29998779296875,6.300000190734863,7.800000190734863,4.987500190734863,56.5,298.9125061035156,8.074999809265137,6.775000095367432,4.340000152587891,58.893333435058594,300.94000244140625,8.440000534057617,7.746666431427002,4.727586269378662,63.496551513671875,298.92413330078125,8.189655303955078,8.010344505310059
Sierra Fire,Y,2025-05-21T22:05:34Z,2025-05-21T18:16:40Z,CAL FIRE Riverside Unit,,Riverside,"La Sierra Avenue and Tin Mine Road, South of El Sobrante",20,100,,Corona City Fire,-117.461546,33.847742,Wildfire,1582c12d-e5c7-4901-b173-9b41b056445e,https://www.fire.ca.gov/incidents/2025/5/21/sierra-fire/,2025-05-21T20:53:00Z,2025-05-21,2025-05-21,N,true,false,428.9477233886719,2.281493885244319,49.93227248496939,,,2.799999952316284,69.0999984741211,305.8999938964844,10.800000190734863,14.800000190734863,3.1625001430511475,89.57499694824219,298.875,15.5,14.125,2.9733333587646484,88.45999908447266,300.44000244140625,15.84000015258789,14.293333053588867,3.275861978530884,90.66207122802734,296.11724853515625,15.348276138305664,15.155172348022461
